param_initialization,optimizer,qaoa_variant,warm_start,errors,depth,lagrangian_multiplier,amount_shots,max_tol,error_mitigation,vertexcover,graph_size,graph_name,time_elapsed,quantum_func_evals,quantum_solution,quantum_obj_value,classic_solution,classic_value,final_params,percent_measure_optimal
gaussian,COBYLA,vanilla,False,False,10,2,5000,1e-08,True,True,9,>>graph6<<HkPsgZ@,293.2398262023926,5000,"[1, 0, 0, 1, 0, 1, 1, 1, 1]",6,"[1.0, 1.0, 0, 1.0, 0, 1.0, 0, 1.0, 0]",5.0,"[3.15635766 2.25452214 3.82495237 1.5111701  4.02323638 1.51984316
 3.16628898 1.65175047 3.20498751 1.86795993 3.43451362 1.42661611
 3.14155725 1.31560503 3.25118272 1.37663227 4.03464301 1.79419554
 3.39551207 2.11193648]",0.0004
gaussian,COBYLA,vanilla,False,False,10,2,5000,1e-08,True,True,9,>>graph6<<Hm~]x^^,394.7518317699432,5000,"[0, 1, 1, 1, 1, 1, 1, 0, 1]",7,"[0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0, 1.0]",7.0,"[3.66987463 2.71164188 4.19988902 1.66240566 4.66412669 1.69817112
 3.25972875 1.65548021 3.11484283 1.69457295 3.31215692 1.81891273
 3.16065325 1.67142652 3.75720469 2.31138186 3.49561482 1.22244908
 4.19187699 1.68693936]",0.5397000000000001
gaussian,COBYLA,vanilla,False,False,4,2,5000,1e-08,True,True,9,>>graph6<<HkPsgZ@,131.89184045791626,5000,"[1, 1, 0, 1, 0, 1, 0, 1, 0]",5,"[1.0, 1.0, 0, 1.0, 0, 1.0, 0, 1.0, 0]",5.0,"[2.62153696 1.61761922 3.06031023 1.68634796 2.89587344 2.45440351
 3.03173697 3.04547354]",0.0877
gaussian,COBYLA,vanilla,False,False,4,2,5000,1e-08,True,True,9,>>graph6<<Hm~]x^^,184.2624592781067,5000,"[1, 1, 0, 1, 1, 1, 1, 1, 1]",8,"[0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0, 1.0]",7.0,"[3.12947239 1.52877517 3.68821462 1.8686502  3.84673452 2.07518217
 3.55788842 2.78655301]",0.3624
gaussian,COBYLA,vanilla,False,False,6,2,5000,1e-08,True,True,7,>>graph6<<FkPsg,124.24269819259644,5000,"[1, 1, 0, 1, 0, 1, 0]",4,"[1.0, 0, 0, 1.0, 0, 1.0, 1.0]",4.0,"[4.24466521 2.24105167 3.76464631 1.81934837 3.09397258 1.49015753
 2.88626344 3.07248728 3.26322551 1.21551696 4.38936834 1.5668438 ]",0.4121999999999999
gaussian,COBYLA,vanilla,False,False,6,2,5000,1e-08,True,True,7,>>graph6<<Fm~]w,168.32579922676086,5000,"[1, 1, 0, 1, 1, 0, 1]",5,"[1.0, 0, 0, 1.0, 1.0, 1.0, 1.0]",5.0,"[3.13650766 1.28875299 3.78415511 1.75418743 3.34244165 1.4838024
 4.23409901 1.88157237 3.24624316 1.54742329 4.09412842 2.72843852]",0.6507999999999999
gaussian,COBYLA,vanilla,False,False,6,2,5000,1e-08,True,True,9,>>graph6<<HkPsgZ@,185.3100984096527,5000,"[1, 0, 0, 1, 0, 1, 1, 1, 1]",6,"[1.0, 1.0, 0, 1.0, 0, 1.0, 0, 1.0, 0]",5.0,"[4.40232257 1.55705378 2.7827108  1.5307581  3.46403569 1.63339921
 2.85780987 2.45158277 4.34976168 0.51689706 2.51672502 2.01354331]",0.155
gaussian,COBYLA,vanilla,False,False,8,2,5000,1e-08,True,True,5,>>graph6<<DkO,70.63289952278137,5000,"[1, 1, 0, 0, 0]",2,"[1.0, 1.0, 0, 0, 0]",2.0,"[3.89537491 1.59799985 2.98138838 1.36784967 3.70792908 1.57899609
 4.23948442 1.34828073 2.68323277 0.7108427  4.19649063 1.0555644
 2.61864311 3.68009427 3.30777131 2.2545814 ]",0.8073
gaussian,COBYLA,vanilla,False,False,8,2,5000,1e-08,True,True,5,>>graph6<<Dm{,97.93476700782776,5000,"[1, 0, 0, 1, 1]",3,"[1.0, 0, 0, 1.0, 1.0]",3.0,"[3.5189062  1.44423003 2.80708891 1.59191259 3.46842125 1.49311365
 3.89832476 1.79603531 3.27034183 2.49591606 3.47064197 1.58595332
 2.38688341 2.46538244 3.54011644 2.68976782]",0.6888
gaussian,COBYLA,vanilla,False,False,10,2,5000,1e-08,True,True,5,>>graph6<<DkO,66.0930745601654,5000,"[1, 1, 0, 0, 0]",2,"[1.0, 1.0, 0, 0, 0]",2.0,"[2.71106122 1.52219751 4.07958307 2.89208754 3.06409326 1.34851751
 3.70341726 3.19047142 3.0202087  0.44913107 2.67925499 1.34696912
 2.92607475 0.81175071 3.03586818 2.27830004 2.97899002 1.70301402
 2.48876824 2.32209272]",0.727
gaussian,COBYLA,vanilla,False,False,6,2,5000,1e-08,True,True,9,>>graph6<<Hm~]x^^,255.2741737365723,5000,"[1, 0, 1, 1, 1, 1, 1, 1, 1]",8,"[0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0, 1.0]",7.0,"[4.18036992 1.4075854  3.01155979 1.53186623 3.21770417 1.47450719
 2.95967071 1.09827278 3.24325911 1.77771755 4.31012207 1.34556196]",0.2624
gaussian,COBYLA,vanilla,False,False,8,2,5000,1e-08,True,True,7,>>graph6<<FkPsg,165.25969004631042,5000,"[1, 1, 0, 1, 0, 1, 0]",4,"[1.0, 0, 0, 1.0, 0, 1.0, 1.0]",4.0,"[3.65552261 1.76346352 2.96975968 1.1356003  2.68493474 1.57365118
 3.09550399 1.76312708 3.43384914 0.91538579 3.63062421 0.69838699
 3.22044033 0.86516065 3.43463113 1.66308677]",0.6308
gaussian,COBYLA,vanilla,False,False,8,2,5000,1e-08,True,True,7,>>graph6<<Fm~]w,215.8527035713196,5000,"[1, 1, 0, 0, 1, 1, 1]",5,"[1.0, 0, 0, 1.0, 1.0, 1.0, 1.0]",5.0,"[3.70891479 1.66433609 3.24264524 1.41860637 2.84619291 1.5239608
 3.30115512 1.46814794 3.37498522 1.71046821 4.2241445  2.282292
 3.16793508 1.70127025 4.15654746 1.69623775]",0.6069
gaussian,COBYLA,vanilla,False,False,10,2,5000,1e-08,True,True,5,>>graph6<<Dm{,130.10458874702454,5000,"[1, 0, 0, 1, 1]",3,"[1.0, 0, 0, 1.0, 1.0]",3.0,"[4.43900149 1.5377779  3.0508199  1.58249279 3.09969709 1.4618707
 3.2001803  1.56528078 3.11933866 2.45643794 3.15223576 1.92573802
 3.54363114 1.65453174 3.33318214 1.65936005 3.24839895 1.69790653
 3.15647048 1.67146151]",0.652
gaussian,COBYLA,vanilla,False,False,2,2,5000,1e-08,True,True,5,>>graph6<<DkO,3.588693380355835,925,"[1, 1, 0, 0, 0]",2,"[1.0, 1.0, 0, 0, 0]",2.0,[3.79761587 2.13386851 2.43263058 0.44481896],0.3702999999999999
gaussian,COBYLA,vanilla,False,False,2,2,5000,1e-08,True,True,5,>>graph6<<Dm{,3.079009532928467,512,"[1, 1, 1, 1, 0]",4,"[1.0, 0, 0, 1.0, 1.0]",3.0,[2.02511071 1.63245686 3.46170565 1.36102923],0.1774
gaussian,COBYLA,vanilla,False,False,2,2,5000,1e-08,True,True,7,>>graph6<<FkPsg,12.044469594955444,1185,"[1, 0, 1, 1, 0, 0, 1]",4,"[1.0, 0, 0, 1.0, 0, 1.0, 1.0]",4.0,[4.29575971 1.62697669 2.79127687 2.96052864],0.1538
gaussian,COBYLA,vanilla,False,False,2,2,5000,1e-08,True,True,7,>>graph6<<Fm~]w,63.6253776550293,4836,"[1, 1, 0, 1, 1, 1, 1]",6,"[1.0, 0, 0, 1.0, 1.0, 1.0, 1.0]",5.0,[2.59273949 3.30658087 2.8946204  1.63567419],0.317
gaussian,COBYLA,vanilla,False,False,2,2,5000,1e-08,True,True,9,>>graph6<<HkPsgZ@,4.279127836227417,289,"[1, 0, 1, 1, 1, 0, 1, 1, 1]",7,"[1.0, 1.0, 0, 1.0, 0, 1.0, 0, 1.0, 0]",5.0,[4.22571355 1.45192522 2.87531606 2.42166179],0.018
gaussian,COBYLA,vanilla,False,False,2,2,5000,1e-08,True,True,9,>>graph6<<Hm~]x^^,11.486562967300417,578,"[1, 1, 0, 1, 1, 1, 1, 1, 1]",8,"[0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0, 1.0]",7.0,[4.15107899 1.67395778 2.94672733 1.48634931],0.233
gaussian,COBYLA,vanilla,False,False,8,2,5000,1e-08,True,True,9,>>graph6<<HkPsgZ@,238.767196893692,5000,"[1, 0, 0, 1, 0, 1, 1, 1, 1]",6,"[1.0, 1.0, 0, 1.0, 0, 1.0, 0, 1.0, 0]",5.0,"[3.55012721 1.64803082 3.21647248 2.08863183 4.37894962 1.61185871
 3.0420671  1.43807993 3.08193893 1.42909904 3.17051393 1.69556396
 2.88669476 1.38126472 2.5348778  1.252857  ]",0.0023
gaussian,COBYLA,vanilla,False,False,8,2,5000,1e-08,True,True,9,>>graph6<<Hm~]x^^,328.96363735198975,5000,"[1, 1, 0, 0, 1, 1, 1, 1, 1]",7,"[0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0, 1.0]",7.0,"[3.71531733 1.71749622 3.18764631 1.57251176 3.0517428  1.41274745
 3.17036523 1.58668461 3.33333015 1.6864614  3.62868153 2.52213887
 4.21650371 1.58306207 4.11868035 1.45903492]",0.5238
gaussian,COBYLA,vanilla,False,False,10,2,5000,1e-08,True,True,7,>>graph6<<FkPsg,205.26765203475952,5000,"[1, 1, 0, 1, 0, 1, 0]",4,"[1.0, 0, 0, 1.0, 0, 1.0, 1.0]",4.0,"[4.29573835 1.56696016 3.15978227 1.70065182 3.22044402 1.83447037
 3.63906213 1.6830201  3.13081035 1.69033184 2.81574858 1.48654786
 2.92603811 1.46953804 3.05716779 1.72626437 3.03412031 0.69647561
 4.6604775  1.20790108]",0.5813
gaussian,COBYLA,vanilla,False,False,4,2,5000,1e-08,True,True,5,>>graph6<<DkO,33.07428026199341,5000,"[1, 1, 0, 0, 0]",2,"[1.0, 1.0, 0, 0, 0]",2.0,"[3.04026984 0.77460939 3.28829651 1.90532339 4.30735991 2.55778864
 4.70753393 1.1185212 ]",0.4331
gaussian,COBYLA,vanilla,False,False,4,2,5000,1e-08,True,True,5,>>graph6<<Dm{,54.50644445419312,5000,"[0, 1, 1, 1, 1]",4,"[1.0, 0, 0, 1.0, 1.0]",3.0,"[4.2473011  2.73786636 2.9241572  1.61593143 2.90178306 2.46522007
 3.19761812 1.59686006]",0.141
gaussian,COBYLA,vanilla,False,False,4,2,5000,1e-08,True,True,7,>>graph6<<FkPsg,86.71522355079651,5000,"[1, 1, 0, 0, 0, 1, 1]",4,"[1.0, 0, 0, 1.0, 0, 1.0, 1.0]",4.0,"[3.51308381 0.99194686 2.33493512 1.56442711 3.48071095 2.1329141
 3.19363659 2.54372977]",0.3437
gaussian,COBYLA,vanilla,False,False,4,2,5000,1e-08,True,True,7,>>graph6<<Fm~]w,121.46333599090576,5000,"[0, 1, 1, 1, 1, 1, 1]",6,"[1.0, 0, 0, 1.0, 1.0, 1.0, 1.0]",5.0,"[3.4125172  1.79803957 3.31726891 1.4244925  3.30082148 2.75007786
 2.87956977 1.32021116]",0.2614
gaussian,COBYLA,vanilla,False,False,4,2,5000,1e-08,True,True,9,>>graph6<<HkPsgZ@,128.7827627658844,5000,"[1, 0, 0, 1, 0, 1, 1, 1, 1]",6,"[1.0, 1.0, 0, 1.0, 0, 1.0, 0, 1.0, 0]",5.0,"[3.19741655 2.21964717 3.78876495 2.32275696 3.5200961  1.40931966
 3.13934073 1.3484683 ]",0.0007
gaussian,COBYLA,vanilla,False,False,6,2,5000,1e-08,True,True,5,>>graph6<<DkO,49.292221546173096,5000,"[1, 1, 0, 0, 0]",2,"[1.0, 1.0, 0, 0, 0]",2.0,"[3.14617497 1.76847557 2.6592899  1.60832351 2.63621462 1.23734687
 4.7537614  1.9820802  2.63439009 1.46698009 2.5962854  2.3487572 ]",0.6212
gaussian,COBYLA,vanilla,False,False,6,2,5000,1e-08,True,True,5,>>graph6<<Dm{,69.39759969711304,5000,"[1, 0, 0, 1, 1]",3,"[1.0, 0, 0, 1.0, 1.0]",3.0,"[4.09542909 1.4031906  3.95247138 1.57228578 3.85779304 1.70855136
 3.07343474 3.03710428 3.09268826 2.35213491 3.78547656 2.38167929]",0.6593
gaussian,COBYLA,vanilla,False,False,10,2,5000,1e-08,True,True,7,>>graph6<<Fm~]w,272.30802369117737,5000,"[1, 1, 0, 1, 1, 0, 1]",5,"[1.0, 0, 0, 1.0, 1.0, 1.0, 1.0]",5.0,"[4.09094781 1.37430127 3.62974147 1.78380856 3.20948035 1.58864411
 3.04982374 1.57188546 2.98366763 1.69492949 3.09133559 2.94792427
 3.23092134 1.4871624  3.06306115 1.11487714 3.50842988 1.26493624
 3.31860646 1.72928036]",0.7074
gaussian,COBYLA,vanilla,False,False,10,2,5000,1e-08,True,True,9,>>graph6<<HkPsgZ@,293.0982620716095,5000,"[1, 0, 0, 1, 0, 1, 1, 1, 1]",6,"[1.0, 1.0, 0, 1.0, 0, 1.0, 0, 1.0, 0]",5.0,"[4.2413059  1.58699688 3.15765693 1.32535498 2.74360387 1.728615
 3.49887631 1.20082771 2.73894821 1.3874396  2.91199145 1.54239648
 3.35080143 1.61461603 2.97335254 1.4893733  3.26204861 2.62850131
 3.10835786 3.40753307]",0.1619
gaussian,COBYLA,vanilla,False,False,10,2,5000,1e-08,True,True,9,>>graph6<<Hm~]x^^,398.6687438488007,5000,"[1, 1, 0, 1, 1, 1, 1, 1, 1]",8,"[0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0, 1.0]",7.0,"[3.20168588 2.45802582 3.15551016 1.71015606 3.31156198 1.74826988
 2.68947384 2.47492766 2.3280092  1.72480894 3.1341107  1.56158375
 3.51701856 1.41924856 3.04423934 1.62009877 2.94507493 1.68316111
 3.59705945 1.33991209]",0.0927
gaussian,COBYLA,vanilla,False,False,4,2,5000,1e-08,True,True,9,>>graph6<<Hm~]x^^,177.23612236976624,5000,"[1, 1, 0, 1, 1, 1, 1, 1, 1]",8,"[0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0, 1.0]",7.0,"[4.03096922 2.10608875 3.43527393 1.4829009  3.40721917 1.40928911
 3.18385064 1.35961279]",0.216
gaussian,COBYLA,vanilla,False,False,6,2,5000,1e-08,True,True,7,>>graph6<<FkPsg,124.158282995224,5000,"[1, 1, 0, 0, 0, 1, 1]",4,"[1.0, 0, 0, 1.0, 0, 1.0, 1.0]",4.0,"[3.30579884 2.50858975 3.54905135 1.40512665 2.64602374 1.31840576
 2.59137756 0.44493227 3.05812017 2.5043275  3.7182254  2.4268119 ]",0.4599000000000001
gaussian,COBYLA,vanilla,False,False,6,2,5000,1e-08,True,True,7,>>graph6<<Fm~]w,168.56214475631714,5000,"[1, 1, 0, 1, 1, 1, 1]",6,"[1.0, 0, 0, 1.0, 1.0, 1.0, 1.0]",5.0,"[3.82517091 1.54687818 3.17660931 1.6291763  3.18863811 1.14763417
 2.94130187 1.27871267 4.38818462 1.61012526 3.30201193 1.75673532]",0.2689
gaussian,COBYLA,vanilla,False,False,6,2,5000,1e-08,True,True,9,>>graph6<<HkPsgZ@,188.8334350585937,5000,"[1, 0, 0, 1, 0, 1, 1, 1, 1]",6,"[1.0, 1.0, 0, 1.0, 0, 1.0, 0, 1.0, 0]",5.0,"[4.64298134 1.52533616 3.08876589 3.86906753 3.32157954 1.80733776
 3.33081385 1.72721634 3.1751509  1.22555087 3.53895765 2.37962493]",0.0005
gaussian,COBYLA,vanilla,False,False,8,2,5000,1e-08,True,True,5,>>graph6<<DkO,70.58548331260681,5000,"[1, 0, 0, 1, 0]",2,"[1.0, 1.0, 0, 0, 0]",2.0,"[3.66703971 1.68782819 3.01005675 1.43570966 4.03414282 2.07193637
 3.79297883 1.20719315 2.9696602  1.78639536 2.95603822 2.23323247
 2.62812203 3.28392251 2.83879587 1.57129023]",0.7026
gaussian,COBYLA,vanilla,False,False,8,2,5000,1e-08,True,True,5,>>graph6<<Dm{,95.38595867156982,5000,"[1, 0, 0, 1, 1]",3,"[1.0, 0, 0, 1.0, 1.0]",3.0,"[3.17241558 2.90335764 3.69807129 3.29503096 3.80197053 1.83693523
 2.81991397 1.06821627 3.18449342 2.03339357 2.50553848 1.67842022
 3.54210071 1.34047315 3.00397159 1.32994845]",0.4780999999999999
gaussian,COBYLA,vanilla,False,False,10,2,5000,1e-08,True,True,5,>>graph6<<DkO,74.7742874622345,5000,"[1, 0, 0, 1, 0]",2,"[1.0, 1.0, 0, 0, 0]",2.0,"[3.9358515  1.54708301 2.46670586 1.67728796 2.81195393 1.54696018
 3.27342853 1.47889795 3.35635462 1.59107725 3.01644903 1.87492966
 4.25179208 2.41129053 2.33695882 1.80056736 2.41407327 1.61636225
 3.25239335 1.08089889]",0.9897
gaussian,COBYLA,vanilla,False,False,6,2,5000,1e-08,True,True,9,>>graph6<<Hm~]x^^,255.61968612670896,5000,"[1, 1, 0, 1, 1, 1, 1, 1, 0]",7,"[0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0, 1.0]",7.0,"[4.09451433 1.56017294 3.04570428 1.71795494 3.24843514 1.68214401
 2.94097265 1.53890471 3.94612054 2.44703072 3.78625949 1.53325594]",0.4422
gaussian,COBYLA,vanilla,False,False,8,2,5000,1e-08,True,True,7,>>graph6<<FkPsg,167.19646096229553,5000,"[1, 1, 0, 1, 0, 1, 0]",4,"[1.0, 0, 0, 1.0, 0, 1.0, 1.0]",4.0,"[3.68420713 2.22754454 3.5502718  1.62392681 3.21620898 1.43469364
 2.96611859 1.73331828 3.38003923 0.73103006 3.04674083 1.6498255
 2.84987502 1.32679557 3.16231136 1.63168509]",0.5561
gaussian,COBYLA,vanilla,False,False,8,2,5000,1e-08,True,True,7,>>graph6<<Fm~]w,216.25106000900269,5000,"[1, 0, 0, 1, 1, 1, 1]",5,"[1.0, 0, 0, 1.0, 1.0, 1.0, 1.0]",5.0,"[2.76222776 1.31859971 2.80753569 2.03069823 2.98821142 1.64486382
 2.95404183 1.99677821 2.92427482 1.60485391 3.0352033  1.41192112
 3.26061026 1.40948079 2.89343495 1.45004052]",0.4075999999999999
gaussian,COBYLA,vanilla,False,False,8,2,5000,1e-08,True,True,9,>>graph6<<HkPsgZ@,238.4225332736969,5000,"[1, 0, 0, 1, 0, 1, 1, 1, 1]",6,"[1.0, 1.0, 0, 1.0, 0, 1.0, 0, 1.0, 0]",5.0,"[4.01237075 1.21669022 2.77525489 1.09959955 4.39209966 1.58988854
 3.10917041 1.80243035 3.01764592 1.76188105 3.15157525 1.26535566
 2.60517616 1.53869486 3.25874558 1.56902734]",0.0060999999999999
gaussian,COBYLA,vanilla,False,False,10,2,5000,1e-08,True,True,5,>>graph6<<Dm{,126.65377736091614,5000,"[1, 0, 0, 1, 1]",3,"[1.0, 0, 0, 1.0, 1.0]",3.0,"[4.0506816  1.57225071 2.36716132 1.13888121 2.9058915  1.18187402
 2.75880205 1.14964379 2.52475121 1.57113275 3.13393423 2.35518377
 3.9267354  1.56922458 3.16335895 1.5963683  3.1407314  1.5965667
 3.1269445  0.95269605]",0.9998
gaussian,COBYLA,vanilla,False,False,2,2,5000,1e-08,True,True,5,>>graph6<<DkO,19.08461213111877,5000,"[0, 0, 1, 1, 1]",5,"[1.0, 1.0, 0, 0, 0]",2.0,[3.25916368 1.9107229  3.98810166 0.83131961],0.1885
gaussian,COBYLA,vanilla,False,False,2,2,5000,1e-08,True,True,5,>>graph6<<Dm{,27.86815309524536,5000,"[1, 1, 0, 0, 1]",3,"[1.0, 0, 0, 1.0, 1.0]",3.0,[3.57684464 3.31483293 3.47842711 1.75293386],0.3219
gaussian,COBYLA,vanilla,False,False,2,2,5000,1e-08,True,True,7,>>graph6<<FkPsg,1.564356565475464,155,"[1, 0, 1, 1, 1, 0, 1]",5,"[1.0, 0, 0, 1.0, 0, 1.0, 1.0]",4.0,[4.22689018 1.4085602  2.85256499 2.32099525],0.1291
gaussian,COBYLA,vanilla,False,False,2,2,5000,1e-08,True,True,7,>>graph6<<Fm~]w,51.07917141914368,3694,"[1, 1, 1, 1, 1, 1, 1]",7,"[1.0, 0, 0, 1.0, 1.0, 1.0, 1.0]",5.0,[3.1637481  2.62378576 3.87411563 2.62716095],0.1708
gaussian,COBYLA,vanilla,False,False,4,2,5000,1e-08,True,True,5,>>graph6<<DkO,10.903416633605955,1768,"[1, 1, 0, 0, 0]",2,"[1.0, 1.0, 0, 0, 0]",2.0,"[3.51260494 1.118218   2.80573118 2.08344585 3.61229897 2.2292417
 3.60585716 2.59080641]",0.5287999999999999
gaussian,COBYLA,vanilla,False,False,8,2,5000,1e-08,True,True,9,>>graph6<<Hm~]x^^,332.32337379455566,5000,"[1, 1, 0, 0, 1, 1, 1, 1, 1]",7,"[0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0, 1.0]",7.0,"[2.60960404 1.85690251 3.04919703 1.4186244  3.1146233  1.44303677
 2.99773479 1.49128665 3.0362123  2.82749152 4.11148413 2.35471369
 3.09079175 2.52853459 2.9372557  0.8982808 ]",0.626
gaussian,COBYLA,vanilla,False,False,10,2,5000,1e-08,True,True,7,>>graph6<<FkPsg,201.60282802581787,5000,"[1, 0, 0, 1, 0, 1, 1]",4,"[1.0, 0, 0, 1.0, 0, 1.0, 1.0]",4.0,"[3.51859462 2.71783016 3.08331803 2.83142326 3.29945998 1.83290534
 2.51071014 1.31281481 4.62234218 1.87964136 2.8452567  1.78326929
 2.91228568 1.5109792  3.60730473 1.21920738 2.78450176 2.18865622
 3.91873729 1.84478144]",0.1747
gaussian,COBYLA,vanilla,False,False,2,2,5000,1e-08,True,True,9,>>graph6<<HkPsgZ@,74.66094994544983,5000,"[1, 1, 1, 1, 0, 1, 1, 1, 1]",8,"[1.0, 1.0, 0, 1.0, 0, 1.0, 0, 1.0, 0]",5.0,[3.13342556 2.65475562 2.00500783 0.84671328],0.0252
gaussian,COBYLA,vanilla,False,False,2,2,5000,1e-08,True,True,9,>>graph6<<Hm~]x^^,71.57909679412842,3491,"[1, 1, 1, 1, 1, 1, 1, 1, 1]",9,"[0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0, 1.0]",7.0,[3.09209715 0.54676274 3.55866089 2.54483989],0.2046
gaussian,COBYLA,vanilla,False,False,4,2,5000,1e-08,True,True,5,>>graph6<<Dm{,46.313960552215576,5000,"[0, 1, 1, 1, 1]",4,"[1.0, 0, 0, 1.0, 1.0]",3.0,"[3.54143505 0.94320659 2.31375743 1.60991206 3.47326927 1.96404379
 3.21528491 2.41520598]",0.3428
gaussian,COBYLA,vanilla,False,False,4,2,5000,1e-08,True,True,7,>>graph6<<FkPsg,86.92833065986633,5000,"[1, 1, 0, 0, 0, 1, 1]",4,"[1.0, 0, 0, 1.0, 0, 1.0, 1.0]",4.0,"[3.66425944 2.20095683 3.15732267 1.13586533 3.41198112 0.82101613
 4.61062599 1.547092  ]",0.3478
gaussian,COBYLA,vanilla,False,False,4,2,5000,1e-08,True,True,7,>>graph6<<Fm~]w,78.34341955184937,3429,"[1, 1, 0, 1, 1, 1, 0]",5,"[1.0, 0, 0, 1.0, 1.0, 1.0, 1.0]",5.0,"[3.35479265 3.45284246 2.71318157 0.93873418 2.56300154 1.42017996
 2.88575213 2.84400531]",0.3893
gaussian,COBYLA,vanilla,False,False,4,2,5000,1e-08,True,True,9,>>graph6<<HkPsgZ@,83.05288529396057,3152,"[1, 1, 1, 1, 1, 0, 1, 1, 1]",8,"[1.0, 1.0, 0, 1.0, 0, 1.0, 0, 1.0, 0]",5.0,"[4.20349158 3.00824798 3.02284424 1.46131688 2.87910618 2.51611981
 4.75374087 0.9202669 ]",0.0236
gaussian,COBYLA,vanilla,False,False,6,2,5000,1e-08,True,True,5,>>graph6<<DkO,43.0913827419281,5000,"[1, 1, 0, 0, 0]",2,"[1.0, 1.0, 0, 0, 0]",2.0,"[4.69184494 2.48894506 2.85097632 1.76356984 2.96018636 2.91182908
 3.60760101 2.76650545 2.27676456 1.03908675 4.03937644 0.93184252]",0.8853
gaussian,COBYLA,vanilla,False,False,6,2,5000,1e-08,True,True,5,>>graph6<<Dm{,79.84024858474731,5000,"[1, 0, 0, 1, 1]",3,"[1.0, 0, 0, 1.0, 1.0]",3.0,"[2.62842387 1.7622626  2.4469017  0.97382157 2.62257727 0.71887181
 4.071387   1.85041941 2.91391349 1.24740754 2.59967042 1.36267964]",0.5154000000000001
gaussian,COBYLA,vanilla,False,False,10,2,5000,1e-08,True,True,7,>>graph6<<Fm~]w,265.33677673339844,5000,"[1, 0, 0, 1, 1, 1, 1]",5,"[1.0, 0, 0, 1.0, 1.0, 1.0, 1.0]",5.0,"[4.00704132 2.01796627 4.29651732 2.58103945 2.70763117 1.67049811
 3.21677524 2.08096804 3.36661195 1.73876299 4.47687074 1.59716898
 3.15876807 1.28109406 2.85027481 1.79463441 3.32248619 1.53157795
 4.07401166 1.58134939]",0.3299999999999999
gaussian,COBYLA,vanilla,False,False,10,2,5000,1e-08,True,True,9,>>graph6<<HkPsgZ@,288.0985877513885,5000,"[1, 0, 0, 1, 1, 1, 1, 0, 1]",6,"[1.0, 1.0, 0, 1.0, 0, 1.0, 0, 1.0, 0]",5.0,"[4.30428833 3.19246755 4.73379293 1.8347938  3.39515115 1.32168662
 3.00045841 1.50531955 3.08378847 1.32934735 2.84875535 1.29063055
 3.2989117  2.61989323 3.32739955 2.83936021 2.98352491 1.6582504
 2.95683358 2.01371441]",0.1103
gaussian,COBYLA,vanilla,False,False,4,2,5000,1e-08,True,True,9,>>graph6<<Hm~]x^^,177.05752849578855,5000,"[1, 1, 0, 1, 1, 1, 1, 1, 1]",8,"[0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0, 1.0]",7.0,"[3.09809114 2.06126548 3.27170068 1.68611152 3.55502152 2.57150055
 2.85226036 1.77761411]",0.2397
gaussian,COBYLA,vanilla,False,False,6,2,5000,1e-08,True,True,7,>>graph6<<FkPsg,125.10313749313354,5000,"[1, 1, 0, 1, 0, 1, 0]",4,"[1.0, 0, 0, 1.0, 0, 1.0, 1.0]",4.0,"[2.89327417 3.10448146 3.15152457 2.21735994 3.09117102 1.48009854
 3.64096416 2.2546785  2.69837518 1.19604558 3.29110733 1.73042416]",0.2349
gaussian,COBYLA,vanilla,False,False,6,2,5000,1e-08,True,True,7,>>graph6<<Fm~]w,169.27133083343506,5000,"[1, 1, 1, 1, 1, 0, 1]",6,"[1.0, 0, 0, 1.0, 1.0, 1.0, 1.0]",5.0,"[3.7540593  1.37655942 3.40074686 1.63279047 3.0138045  1.68923729
 2.92345044 2.87474867 3.17906113 2.7263837  2.75279749 1.64025336]",0.1456
gaussian,COBYLA,vanilla,False,False,6,2,5000,1e-08,True,True,9,>>graph6<<HkPsgZ@,182.4302372932434,5000,"[1, 1, 0, 1, 0, 1, 0, 1, 0]",5,"[1.0, 1.0, 0, 1.0, 0, 1.0, 0, 1.0, 0]",5.0,"[4.20792087 1.55453719 3.24175639 1.42540066 3.01917764 1.3285715
 2.89879399 1.16400743 3.86023866 1.71461857 3.26320696 1.69553476]",0.1192
gaussian,COBYLA,vanilla,False,False,8,2,5000,1e-08,True,True,5,>>graph6<<DkO,63.92629861831665,5000,"[1, 1, 0, 0, 0]",2,"[1.0, 1.0, 0, 0, 0]",2.0,"[5.33446962 2.05136666 3.35757413 2.91095339 3.12195601 2.10476646
 2.37847358 2.56154579 3.53446964 1.75081682 2.45839277 3.49888906
 3.09370246 1.58159858 3.2761719  1.28961898]",0.5893999999999999
