id,params,state,node,started_at,finished_at,artefact_path,error_msg,results
68,"{""backend_mode"": ""noisy_sampling"", ""qaoa_variant"": ""vanilla"", ""param_initialization"": ""gaussian"", ""depth"": 4, ""warm_start"": true, ""problem_type"": ""minvertexcover"", ""hamming_dist"": 0, ""graph_path"": ""graphs_paper1/paper1_2.pkl""}",done,compute-5-21.local,2025-05-22 12:18:37,2025-05-22 13:41:39,"{""graph_size"": 12, ""backend_mode"": ""noisy_sampling"", ""param_initialization"": ""gaussian"", ""qaoa_variant"": ""vanilla"", ""optimizer"": ""COBYLA"", ""warm_start"": true, ""depth"": 4, ""problem_type"": ""minvertexcover"", ""amount_shots"": 5000, ""max_tol"": 1e-08, ""lagrangian_multiplier"": 2, ""time_elapsed"": 4906.197236537933, ""quantum_func_evals"": 95, ""ratio"": 1.1820147455794265, ""quantum_solution"": [1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 0], ""quantum_obj_value"": 5.404255643449057, ""classic_solution"": [1.0, 1.0, 0, 0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0], ""classic_value"": 4.572071256860571, ""final_params"": {""__ndarray__"": [2.7177930382302686, 2.0572191985703787, 3.718907649753634, 1.4197934080773666, 3.1743113641890286, 1.579557017976516, 2.932017819965307, 2.772572514366007], ""dtype"": ""float64"", ""shape"": [8]}, ""percent_measure_optimal"": 0.0009765625, ""hamming_dist"": 0, ""hamming_string"": {""__ndarray__"": [1, 1, 0, 0, 1, 1, 1, 1, 1, 1, 1, 0], ""dtype"": ""int64"", ""shape"": [12]}, ""hamming_obj_func"": 4.572071256860571, ""graph_label"": ""paper1_2""}",,
69,"{""backend_mode"": ""noisy_sampling"", ""qaoa_variant"": ""vanilla"", ""param_initialization"": ""gaussian"", ""depth"": 4, ""warm_start"": true, ""problem_type"": ""minvertexcover"", ""hamming_dist"": 0, ""graph_path"": ""graphs_paper1/paper1_2.pkl""}",done,compute-5-15.local,2025-05-22 12:29:42,2025-05-22 15:00:01,"{""graph_size"": 12, ""backend_mode"": ""noisy_sampling"", ""param_initialization"": ""gaussian"", ""qaoa_variant"": ""vanilla"", ""optimizer"": ""COBYLA"", ""warm_start"": true, ""depth"": 4, ""problem_type"": ""minvertexcover"", ""amount_shots"": 5000, ""max_tol"": 1e-08, ""lagrangian_multiplier"": 2, ""time_elapsed"": 8936.20789694786, ""quantum_func_evals"": 146, ""ratio"": 2.584986042881457, ""quantum_solution"": [1, 1, 1, 0, 1, 0, 1, 1, 0, 1, 0, 0], ""quantum_obj_value"": 11.818740386044057, ""classic_solution"": [1.0, 1.0, 0, 0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0], ""classic_value"": 4.572071256860571, ""final_params"": {""__ndarray__"": [3.522384768213548, 1.415772954787509, 2.8384763239838833, 1.6256293281647602, 2.6923964377151424, 1.5666017728551154, 3.0941673558299847, 1.636055582293163], ""dtype"": ""float64"", ""shape"": [8]}, ""percent_measure_optimal"": 0.0009765625, ""hamming_dist"": 0, ""hamming_string"": {""__ndarray__"": [1, 1, 0, 0, 1, 1, 1, 1, 1, 1, 1, 0], ""dtype"": ""int64"", ""shape"": [12]}, ""hamming_obj_func"": 4.572071256860571, ""graph_label"": ""paper1_2""}",,
70,"{""backend_mode"": ""noisy_sampling"", ""qaoa_variant"": ""vanilla"", ""param_initialization"": ""gaussian"", ""depth"": 4, ""warm_start"": true, ""problem_type"": ""minvertexcover"", ""hamming_dist"": 0, ""graph_path"": ""graphs_paper1/paper1_2.pkl""}",done,compute-5-16.local,2025-05-22 13:27:09,2025-05-22 18:02:04,"{""graph_size"": 12, ""backend_mode"": ""noisy_sampling"", ""param_initialization"": ""gaussian"", ""qaoa_variant"": ""vanilla"", ""optimizer"": ""COBYLA"", ""warm_start"": true, ""depth"": 4, ""problem_type"": ""minvertexcover"", ""amount_shots"": 5000, ""max_tol"": 1e-08, ""lagrangian_multiplier"": 2, ""time_elapsed"": 16361.893069982529, ""quantum_func_evals"": 143, ""ratio"": 1.3481126555022764, ""quantum_solution"": [1, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 0], ""quantum_obj_value"": 6.163667123231935, ""classic_solution"": [1.0, 1.0, 0, 0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0], ""classic_value"": 4.572071256860571, ""final_params"": {""__ndarray__"": [2.9877122350180514, 1.5287728641446279, 3.245263787176149, 1.7526869792056934, 3.2397059178106993, 2.5696976170105486, 3.076725435080573, 2.808179652000632], ""dtype"": ""float64"", ""shape"": [8]}, ""percent_measure_optimal"": 0.00390625, ""hamming_dist"": 0, ""hamming_string"": {""__ndarray__"": [1, 1, 0, 0, 1, 1, 1, 1, 1, 1, 1, 0], ""dtype"": ""int64"", ""shape"": [12]}, ""hamming_obj_func"": 4.572071256860571, ""graph_label"": ""paper1_2""}",,
71,"{""backend_mode"": ""noisy_sampling"", ""qaoa_variant"": ""vanilla"", ""param_initialization"": ""gaussian"", ""depth"": 4, ""warm_start"": true, ""problem_type"": ""minvertexcover"", ""hamming_dist"": 0, ""graph_path"": ""graphs_paper1/paper1_2.pkl""}",done,compute-5-22.local,2025-05-22 13:36:51,2025-05-22 15:49:03,"{""graph_size"": 12, ""backend_mode"": ""noisy_sampling"", ""param_initialization"": ""gaussian"", ""qaoa_variant"": ""vanilla"", ""optimizer"": ""COBYLA"", ""warm_start"": true, ""depth"": 4, ""problem_type"": ""minvertexcover"", ""amount_shots"": 5000, ""max_tol"": 1e-08, ""lagrangian_multiplier"": 2, ""time_elapsed"": 7854.635613203049, ""quantum_func_evals"": 148, ""ratio"": 1.2958573076372488, ""quantum_solution"": [1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1], ""quantum_obj_value"": 5.924751949240992, ""classic_solution"": [1.0, 1.0, 0, 0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0], ""classic_value"": 4.572071256860571, ""final_params"": {""__ndarray__"": [3.801773858436312, 2.556308672082293, 3.831578091167023, 1.5661841521351771, 3.218085283013582, 1.5126373729522093, 3.2955970729580764, 1.5623921874195061], ""dtype"": ""float64"", ""shape"": [8]}, ""percent_measure_optimal"": 0, ""hamming_dist"": 0, ""hamming_string"": {""__ndarray__"": [1, 1, 0, 0, 1, 1, 1, 1, 1, 1, 1, 0], ""dtype"": ""int64"", ""shape"": [12]}, ""hamming_obj_func"": 4.572071256860571, ""graph_label"": ""paper1_2""}",,
72,"{""backend_mode"": ""noisy_sampling"", ""qaoa_variant"": ""vanilla"", ""param_initialization"": ""gaussian"", ""depth"": 4, ""warm_start"": true, ""problem_type"": ""minvertexcover"", ""hamming_dist"": 0, ""graph_path"": ""graphs_paper1/paper1_2.pkl""}",done,compute-5-21.local,2025-05-22 13:41:39,2025-05-22 15:34:39,"{""graph_size"": 12, ""backend_mode"": ""noisy_sampling"", ""param_initialization"": ""gaussian"", ""qaoa_variant"": ""vanilla"", ""optimizer"": ""COBYLA"", ""warm_start"": true, ""depth"": 4, ""problem_type"": ""minvertexcover"", ""amount_shots"": 5000, ""max_tol"": 1e-08, ""lagrangian_multiplier"": 2, ""time_elapsed"": 6701.849500656128, ""quantum_func_evals"": 128, ""ratio"": 1.5951779636894639, ""quantum_solution"": [1, 1, 0, 1, 1, 1, 1, 0, 1, 1, 1, 1], ""quantum_obj_value"": 7.293267317361973, ""classic_solution"": [1.0, 1.0, 0, 0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0], ""classic_value"": 4.572071256860571, ""final_params"": {""__ndarray__"": [3.013521322389342, 1.4004775450734033, 3.1445096837291113, 1.513366734501312, 4.008132805647747, 2.704999692474683, 4.130459779226289, 1.7145284984940055], ""dtype"": ""float64"", ""shape"": [8]}, ""percent_measure_optimal"": 0, ""hamming_dist"": 0, ""hamming_string"": {""__ndarray__"": [1, 1, 0, 0, 1, 1, 1, 1, 1, 1, 1, 0], ""dtype"": ""int64"", ""shape"": [12]}, ""hamming_obj_func"": 4.572071256860571, ""graph_label"": ""paper1_2""}",,
73,"{""backend_mode"": ""noisy_sampling"", ""qaoa_variant"": ""vanilla"", ""param_initialization"": ""gaussian"", ""depth"": 4, ""warm_start"": true, ""problem_type"": ""minvertexcover"", ""hamming_dist"": 0, ""graph_path"": ""graphs_paper1/paper1_2.pkl""}",done,compute-5-19.local,2025-05-22 13:56:07,2025-05-22 15:51:48,"{""graph_size"": 12, ""backend_mode"": ""noisy_sampling"", ""param_initialization"": ""gaussian"", ""qaoa_variant"": ""vanilla"", ""optimizer"": ""COBYLA"", ""warm_start"": true, ""depth"": 4, ""problem_type"": ""minvertexcover"", ""amount_shots"": 5000, ""max_tol"": 1e-08, ""lagrangian_multiplier"": 2, ""time_elapsed"": 6863.034108877182, ""quantum_func_evals"": 130, ""ratio"": 2.3574707354709235, ""quantum_solution"": [0, 1, 1, 0, 1, 1, 1, 1, 0, 1, 1, 1], ""quantum_obj_value"": 10.77852418853656, ""classic_solution"": [1.0, 1.0, 0, 0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0], ""classic_value"": 4.572071256860571, ""final_params"": {""__ndarray__"": [3.047789793934919, 1.5648985438913579, 3.1455096966630043, 1.6966021725304918, 4.000001280803648, 2.6413222442381636, 3.7799011541593064, 1.6589589816992683], ""dtype"": ""float64"", ""shape"": [8]}, ""percent_measure_optimal"": 0.0009765625, ""hamming_dist"": 0, ""hamming_string"": {""__ndarray__"": [1, 1, 0, 0, 1, 1, 1, 1, 1, 1, 1, 0], ""dtype"": ""int64"", ""shape"": [12]}, ""hamming_obj_func"": 4.572071256860571, ""graph_label"": ""paper1_2""}",,
74,"{""backend_mode"": ""noisy_sampling"", ""qaoa_variant"": ""vanilla"", ""param_initialization"": ""gaussian"", ""depth"": 4, ""warm_start"": true, ""problem_type"": ""minvertexcover"", ""hamming_dist"": 0, ""graph_path"": ""graphs_paper1/paper1_2.pkl""}",done,compute-5-19.local,2025-05-22 13:58:09,2025-05-22 18:34:26,"{""graph_size"": 12, ""backend_mode"": ""noisy_sampling"", ""param_initialization"": ""gaussian"", ""qaoa_variant"": ""vanilla"", ""optimizer"": ""COBYLA"", ""warm_start"": true, ""depth"": 4, ""problem_type"": ""minvertexcover"", ""amount_shots"": 5000, ""max_tol"": 1e-08, ""lagrangian_multiplier"": 2, ""time_elapsed"": 16444.131674528122, ""quantum_func_evals"": 143, ""ratio"": 1.2958573076372488, ""quantum_solution"": [1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1], ""quantum_obj_value"": 5.924751949240992, ""classic_solution"": [1.0, 1.0, 0, 0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0], ""classic_value"": 4.572071256860571, ""final_params"": {""__ndarray__"": [3.29547377647768, 1.7641608977528718, 2.688575484708817, 1.5359028201353184, 3.528462914817635, 2.6930269062683196, 3.1215233602433474, 2.7408244548950087], ""dtype"": ""float64"", ""shape"": [8]}, ""percent_measure_optimal"": 0.00390625, ""hamming_dist"": 0, ""hamming_string"": {""__ndarray__"": [1, 1, 0, 0, 1, 1, 1, 1, 1, 1, 1, 0], ""dtype"": ""int64"", ""shape"": [12]}, ""hamming_obj_func"": 4.572071256860571, ""graph_label"": ""paper1_2""}",,
75,"{""backend_mode"": ""noisy_sampling"", ""qaoa_variant"": ""vanilla"", ""param_initialization"": ""gaussian"", ""depth"": 4, ""warm_start"": true, ""problem_type"": ""minvertexcover"", ""hamming_dist"": 0, ""graph_path"": ""graphs_paper1/paper1_2.pkl""}",done,compute-5-22.local,2025-05-22 14:27:18,2025-05-22 18:52:38,"{""graph_size"": 12, ""backend_mode"": ""noisy_sampling"", ""param_initialization"": ""gaussian"", ""qaoa_variant"": ""vanilla"", ""optimizer"": ""COBYLA"", ""warm_start"": true, ""depth"": 4, ""problem_type"": ""minvertexcover"", ""amount_shots"": 5000, ""max_tol"": 1e-08, ""lagrangian_multiplier"": 2, ""time_elapsed"": 15795.438472747803, ""quantum_func_evals"": 157, ""ratio"": 1.6978590695174147, ""quantum_solution"": [0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0], ""quantum_obj_value"": 7.762732649940606, ""classic_solution"": [1.0, 1.0, 0, 0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0], ""classic_value"": 4.572071256860571, ""final_params"": {""__ndarray__"": [2.7382344936637595, 1.5272899011750478, 3.1713844816778187, 1.4501959569724343, 3.1135347304314225, 1.1424258321097345, 4.218841499750302, 2.3541810856633103], ""dtype"": ""float64"", ""shape"": [8]}, ""percent_measure_optimal"": 0.0009765625, ""hamming_dist"": 0, ""hamming_string"": {""__ndarray__"": [1, 1, 0, 0, 1, 1, 1, 1, 1, 1, 1, 0], ""dtype"": ""int64"", ""shape"": [12]}, ""hamming_obj_func"": 4.572071256860571, ""graph_label"": ""paper1_2""}",,
76,"{""backend_mode"": ""noisy_sampling"", ""qaoa_variant"": ""vanilla"", ""param_initialization"": ""gaussian"", ""depth"": 4, ""warm_start"": true, ""problem_type"": ""minvertexcover"", ""hamming_dist"": 0, ""graph_path"": ""graphs_paper1/paper1_2.pkl""}",done,compute-5-15.local,2025-05-22 15:00:01,2025-05-22 17:04:07,"{""graph_size"": 12, ""backend_mode"": ""noisy_sampling"", ""param_initialization"": ""gaussian"", ""qaoa_variant"": ""vanilla"", ""optimizer"": ""COBYLA"", ""warm_start"": true, ""depth"": 4, ""problem_type"": ""minvertexcover"", ""amount_shots"": 5000, ""max_tol"": 1e-08, ""lagrangian_multiplier"": 2, ""time_elapsed"": 7366.152597427368, ""quantum_func_evals"": 137, ""ratio"": 3.199043757978938, ""quantum_solution"": [1, 0, 1, 0, 1, 0, 1, 1, 1, 0, 1, 1], ""quantum_obj_value"": 14.626256015294729, ""classic_solution"": [1.0, 1.0, 0, 0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0], ""classic_value"": 4.572071256860571, ""final_params"": {""__ndarray__"": [3.282070653365851, 2.160766696176899, 3.0562303935832826, 1.4212052283921672, 4.335722327829495, 1.7176354080784544, 3.09828591514697, 1.6590180415892652], ""dtype"": ""float64"", ""shape"": [8]}, ""percent_measure_optimal"": 0, ""hamming_dist"": 0, ""hamming_string"": {""__ndarray__"": [1, 1, 0, 0, 1, 1, 1, 1, 1, 1, 1, 0], ""dtype"": ""int64"", ""shape"": [12]}, ""hamming_obj_func"": 4.572071256860571, ""graph_label"": ""paper1_2""}",,
77,"{""backend_mode"": ""noisy_sampling"", ""qaoa_variant"": ""vanilla"", ""param_initialization"": ""gaussian"", ""depth"": 4, ""warm_start"": true, ""problem_type"": ""minvertexcover"", ""hamming_dist"": 0, ""graph_path"": ""graphs_paper1/paper1_2.pkl""}",done,compute-5-21.local,2025-05-22 15:34:39,2025-05-22 15:43:55,"{""graph_size"": 12, ""backend_mode"": ""noisy_sampling"", ""param_initialization"": ""gaussian"", ""qaoa_variant"": ""vanilla"", ""optimizer"": ""COBYLA"", ""warm_start"": true, ""depth"": 4, ""problem_type"": ""minvertexcover"", ""amount_shots"": 5000, ""max_tol"": 1e-08, ""lagrangian_multiplier"": 2, ""time_elapsed"": 476.50390434265137, ""quantum_func_evals"": 9, ""ratio"": 7.416130733350119, ""quantum_solution"": [1, 0, 0, 0, 0, 1, 1, 0, 0, 1, 0, 0], ""quantum_obj_value"": 33.90707816307039, ""classic_solution"": [1.0, 1.0, 0, 0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0], ""classic_value"": 4.572071256860571, ""final_params"": {""__ndarray__"": [3.1462090478110656, 1.6405877741732897, 3.2111517072218607, 1.5939172504446542, 3.3242194728489807, 1.7189613970153723, 3.0965976872375918, 1.6525860550255853], ""dtype"": ""float64"", ""shape"": [8]}, ""percent_measure_optimal"": 0, ""hamming_dist"": 0, ""hamming_string"": {""__ndarray__"": [1, 1, 0, 0, 1, 1, 1, 1, 1, 1, 1, 0], ""dtype"": ""int64"", ""shape"": [12]}, ""hamming_obj_func"": 4.572071256860571, ""graph_label"": ""paper1_2""}",,
78,"{""backend_mode"": ""noisy_sampling"", ""qaoa_variant"": ""vanilla"", ""param_initialization"": ""gaussian"", ""depth"": 4, ""warm_start"": true, ""problem_type"": ""minvertexcover"", ""hamming_dist"": 0, ""graph_path"": ""graphs_paper1/paper1_2.pkl""}",done,compute-5-21.local,2025-05-22 15:43:55,2025-05-22 17:38:09,"{""graph_size"": 12, ""backend_mode"": ""noisy_sampling"", ""param_initialization"": ""gaussian"", ""qaoa_variant"": ""vanilla"", ""optimizer"": ""COBYLA"", ""warm_start"": true, ""depth"": 4, ""problem_type"": ""minvertexcover"", ""amount_shots"": 5000, ""max_tol"": 1e-08, ""lagrangian_multiplier"": 2, ""time_elapsed"": 6776.244434356689, ""quantum_func_evals"": 127, ""ratio"": 4.381694699742639, ""quantum_solution"": [0, 1, 0, 1, 1, 0, 0, 1, 1, 0, 1, 1], ""quantum_obj_value"": 20.033420393031633, ""classic_solution"": [1.0, 1.0, 0, 0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0], ""classic_value"": 4.572071256860571, ""final_params"": {""__ndarray__"": [2.991143770098557, 1.5652764537953903, 2.8479678257231646, 1.5510542349693694, 4.487752474327497, 2.5629372274370357, 3.142805784002586, 1.6233517434447555], ""dtype"": ""float64"", ""shape"": [8]}, ""percent_measure_optimal"": 0.0009765625, ""hamming_dist"": 0, ""hamming_string"": {""__ndarray__"": [1, 1, 0, 0, 1, 1, 1, 1, 1, 1, 1, 0], ""dtype"": ""int64"", ""shape"": [12]}, ""hamming_obj_func"": 4.572071256860571, ""graph_label"": ""paper1_2""}",,
79,"{""backend_mode"": ""noisy_sampling"", ""qaoa_variant"": ""vanilla"", ""param_initialization"": ""gaussian"", ""depth"": 4, ""warm_start"": true, ""problem_type"": ""minvertexcover"", ""hamming_dist"": 0, ""graph_path"": ""graphs_paper1/paper1_2.pkl""}",done,compute-5-22.local,2025-05-22 15:49:03,2025-05-22 18:17:09,"{""graph_size"": 12, ""backend_mode"": ""noisy_sampling"", ""param_initialization"": ""gaussian"", ""qaoa_variant"": ""vanilla"", ""optimizer"": ""COBYLA"", ""warm_start"": true, ""depth"": 4, ""problem_type"": ""minvertexcover"", ""amount_shots"": 5000, ""max_tol"": 1e-08, ""lagrangian_multiplier"": 2, ""time_elapsed"": 8806.244183301926, ""quantum_func_evals"": 161, ""ratio"": 1.3376670715196948, ""quantum_solution"": [1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1], ""quantum_obj_value"": 6.11590916894405, ""classic_solution"": [1.0, 1.0, 0, 0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0], ""classic_value"": 4.572071256860571, ""final_params"": {""__ndarray__"": [3.91541281334483, 2.88088984840801, 2.874396317499163, 1.5835747540101908, 3.1511244359213744, 1.3181992571015744, 2.9876351398145506, 1.5863890325386254], ""dtype"": ""float64"", ""shape"": [8]}, ""percent_measure_optimal"": 0, ""hamming_dist"": 0, ""hamming_string"": {""__ndarray__"": [1, 1, 0, 0, 1, 1, 1, 1, 1, 1, 1, 0], ""dtype"": ""int64"", ""shape"": [12]}, ""hamming_obj_func"": 4.572071256860571, ""graph_label"": ""paper1_2""}",,
80,"{""backend_mode"": ""noisy_sampling"", ""qaoa_variant"": ""vanilla"", ""param_initialization"": ""gaussian"", ""depth"": 4, ""warm_start"": true, ""problem_type"": ""minvertexcover"", ""hamming_dist"": 0, ""graph_path"": ""graphs_paper1/paper1_2.pkl""}",done,compute-5-19.local,2025-05-22 15:51:48,2025-05-22 18:07:32,"{""graph_size"": 12, ""backend_mode"": ""noisy_sampling"", ""param_initialization"": ""gaussian"", ""qaoa_variant"": ""vanilla"", ""optimizer"": ""COBYLA"", ""warm_start"": true, ""depth"": 4, ""problem_type"": ""minvertexcover"", ""amount_shots"": 5000, ""max_tol"": 1e-08, ""lagrangian_multiplier"": 2, ""time_elapsed"": 8062.220029592514, ""quantum_func_evals"": 135, ""ratio"": 4.269210296023369, ""quantum_solution"": [0, 1, 1, 0, 0, 0, 1, 0, 1, 0, 1, 1], ""quantum_obj_value"": 19.519133683941654, ""classic_solution"": [1.0, 1.0, 0, 0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0], ""classic_value"": 4.572071256860571, ""final_params"": {""__ndarray__"": [3.39840418551717, 1.4417973656286374, 2.6398608274706024, 1.5433280062880497, 3.5645541833042085, 1.264458592264762, 3.1037087018475282, 1.448693138937789], ""dtype"": ""float64"", ""shape"": [8]}, ""percent_measure_optimal"": 0.001953125, ""hamming_dist"": 0, ""hamming_string"": {""__ndarray__"": [1, 1, 0, 0, 1, 1, 1, 1, 1, 1, 1, 0], ""dtype"": ""int64"", ""shape"": [12]}, ""hamming_obj_func"": 4.572071256860571, ""graph_label"": ""paper1_2""}",,
81,"{""backend_mode"": ""noisy_sampling"", ""qaoa_variant"": ""vanilla"", ""param_initialization"": ""gaussian"", ""depth"": 4, ""warm_start"": true, ""problem_type"": ""minvertexcover"", ""hamming_dist"": 1, ""graph_path"": ""graphs_paper1/paper1_0.pkl""}",done,compute-5-16.local,2025-05-24 09:13:25,2025-05-24 09:23:09,"{""graph_size"": 6, ""backend_mode"": ""noisy_sampling"", ""param_initialization"": ""gaussian"", ""qaoa_variant"": ""vanilla"", ""optimizer"": ""COBYLA"", ""warm_start"": true, ""depth"": 4, ""problem_type"": ""minvertexcover"", ""amount_shots"": 5000, ""max_tol"": 1e-08, ""lagrangian_multiplier"": 2, ""time_elapsed"": 561.0925917625427, ""quantum_func_evals"": 137, ""ratio"": 1.304244567027628, ""quantum_solution"": [1, 1, 1, 0, 1, 0], ""quantum_obj_value"": 3.2918165800201256, ""classic_solution"": [1.0, 1.0, 1.0, 0, 0, 0], ""classic_value"": 2.5239258519758856, ""final_params"": {""__ndarray__"": [3.141565710691543, 1.7044841381709548, 3.348963526345482, 1.5052953373949642, 4.333953003862685, 1.7026320483865476, 4.252871047181218, 2.49370390743731], ""dtype"": ""float64"", ""shape"": [8]}, ""percent_measure_optimal"": 0.05859375, ""hamming_dist"": 1, ""hamming_string"": {""__ndarray__"": [1, 1, 1, 0, 1, 0], ""dtype"": ""int64"", ""shape"": [6]}, ""hamming_obj_func"": 3.2918165800201256, ""graph_label"": ""paper1_0""}",,
82,"{""backend_mode"": ""noisy_sampling"", ""qaoa_variant"": ""vanilla"", ""param_initialization"": ""gaussian"", ""depth"": 4, ""warm_start"": true, ""problem_type"": ""minvertexcover"", ""hamming_dist"": 1, ""graph_path"": ""graphs_paper1/paper1_0.pkl""}",done,compute-5-19.local,2025-05-24 09:14:33,2025-05-24 09:24:51,"{""graph_size"": 6, ""backend_mode"": ""noisy_sampling"", ""param_initialization"": ""gaussian"", ""qaoa_variant"": ""vanilla"", ""optimizer"": ""COBYLA"", ""warm_start"": true, ""depth"": 4, ""problem_type"": ""minvertexcover"", ""amount_shots"": 5000, ""max_tol"": 1e-08, ""lagrangian_multiplier"": 2, ""time_elapsed"": 595.8072009086609, ""quantum_func_evals"": 145, ""ratio"": 1.7941706808734268, ""quantum_solution"": [1, 1, 1, 1, 1, 1], ""quantum_obj_value"": 4.528353764313619, ""classic_solution"": [1.0, 1.0, 1.0, 0, 0, 0], ""classic_value"": 2.5239258519758856, ""final_params"": {""__ndarray__"": [4.004010281502264, 2.904182033024382, 3.1756844489624, 1.4769262394562208, 3.3928850068408822, 1.8834623183044978, 4.011580297275038, 2.6112015199834073], ""dtype"": ""float64"", ""shape"": [8]}, ""percent_measure_optimal"": 0.01171875, ""hamming_dist"": 1, ""hamming_string"": {""__ndarray__"": [1, 1, 1, 1, 0, 0], ""dtype"": ""int64"", ""shape"": [6]}, ""hamming_obj_func"": 2.8186648970094663, ""graph_label"": ""paper1_0""}",,
